标题,来源,下载方式,链接
中医儿科临床诊疗指南·抽动障碍（修订）,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19712
舒敏保湿类护肤品在敏感性皮肤中的应用指南,舒敏保湿类护肤品在敏感性皮肤中应用指南专家组,站内免费下载,https://guide.medlive.cn/guideline/19566
2019 SATS立场声明：慢性阻塞性肺疾病的管理（更新版）,"南非胸科学会(SATS,South African Thoracic Society)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/19757
2019 EAU/ESMO共识声明：晚期和变异性膀胱癌的管理,"欧洲泌尿外科学会(EAU,European Association of Urology)",第三方数据库下载,https://guide.medlive.cn/guideline/19902
2019 临床实践指南：成人打鼾的诊断和治疗,国外呼吸科专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/22811
2019 WSES共识会议指南：成人多发伤合并严重外伤性脑损伤首个24小时内的监测和管理,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/19480
2018 JSH实践指南：血液恶性肿瘤—Ⅱ淋巴瘤：霍奇金淋巴瘤,"日本血液学会(JSH,Japanese Society of Hematology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19455
2019 临床实践指南：育龄期女性减重手术候选者，妊娠以及减重手术后产后管理,国外妇产科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19648
2019 JDA指南：皮肤黑色素瘤（概述）,"日本皮肤病协会(JDA,Japanese Dermatological Association)",站内免费下载,https://guide.medlive.cn/guideline/19439
2019 BSG/ACPGBI/UKCGG指南：遗传性结直肠癌的管理,"英国胃肠病学会(BSG,British Society of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/19436
2019 ASGE指南：急性结肠假性梗阻和结肠扭转的内镜治疗,"美国胃肠内镜学会(ASGE,American Society for Gastrointestinal Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/19474
2019 哈佛南岸计划之精神药理学规范——强迫症药物治疗流程,国外精神科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19571
2019 日本脑炎疫苗应用建议,台湾儿科医学会(Taiwan Pediatric Association),站内免费下载,https://guide.medlive.cn/guideline/19726
2019 NICE指南：憩室病的诊断和管理（NG.147）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/19412
2019 BSG/ACPGBI/PHE指南：息肉切除术后以及结直肠癌切除术后监测,"英国胃肠病学会(BSG,British Society of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/19437
2019 台湾共识建议：中轴型脊柱炎的管理,台湾风湿病协会(Taiwan Rheumatology Association),站内免费下载,https://guide.medlive.cn/guideline/19441
加拿大麻醉医师学会：麻醉实践指南（2020修订版）,"加拿大麻醉医师学会(CAS,Canadian Anesthesiologists' Society)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/19440
2019 ESPR建议：儿童局灶性肾损伤对比增强超声和弥散加权影像学检查,"欧洲儿科放射学会(ESPR,European Society of Paediatric Radiology)",站内免费下载,https://guide.medlive.cn/guideline/19478
中国狼疮肾炎诊断和治疗指南,中国狼疮肾炎诊断和治疗指南编写组,会员可通过APP阅读,https://guide.medlive.cn/guideline/19784
2019 国际共识报告：原发性免疫性血小板减少的调查和管理（更新版）,国外血液科相关专家小组,第三方数据库下载,https://guide.medlive.cn/guideline/19410
2019 专家共识：脑动静脉畸形的治疗,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19751
免疫检查点抑制剂全程化药学服务指引（2019年版）,广东省药学会,站内免费下载,https://guide.medlive.cn/guideline/19557
哺乳期乳腺炎诊治专家建议,首都医科大学附属北京妇产医院,站内免费下载,https://guide.medlive.cn/guideline/19426
上腹部多器官联合移植技术操作规范（2019版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/19425
2019 共识指南：成人慢性胆汁淤积性肝病临床试验期间疑似急性药物性肝损伤的检测、评估和管理,国外肝病科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19401
2019 AACE/ACE指南：成人生长激素缺乏症的治疗以及儿科到成人患者的转换管理,"美国临床内分泌医师学会(AACE,American Association of Clinical Endocrinologists)",有解读站内免费下载,https://guide.medlive.cn/guideline/19400
2019 WMS临床实践指南：脊髓保护,"荒野医学协会(WMS,Wilderness Medical Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19448
2019 AF-SCREEN 国际合作组织白皮书：卒中后房颤筛查,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19465
2019 国际/加拿大指南：遗传性血管性水肿,国外皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19477
2019 国际共识：经桡动脉诊断性血管造影和介入治疗后桡动脉闭塞的预防,国外心血管相关专家小组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/20320
卒中相关性肺炎诊治中国专家共识（2019更新版）,"中国卒中学会(CSA,Chinese Stroke Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19383
2019 CDC指南：应用他非诺喹进行疟疾的预防和抗复发治疗,"美国疾病控制与预防中心(CDC,Centers for Disease Control and Prevention)",站内免费下载,https://guide.medlive.cn/guideline/19415
2019 ACIP建议：13价肺炎球菌结核疫苗和23价肺炎球菌多糖疫苗在年龄≥65周岁人群中的应用,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",站内免费下载,https://guide.medlive.cn/guideline/19395
2019 ESNM指南：成人功能性便秘,"欧洲神经胃肠病学与动力学会(ESNM,European Society of Neurogastroenterology and Motility)",站内免费下载,https://guide.medlive.cn/guideline/19375
2019 意大利抗癫痫联盟意见书：成人癫痫持续状态的管理,意大利抗癫痫联盟(Italian League against Epilepsy),站内免费下载,https://guide.medlive.cn/guideline/19409
2019 CAO/COS临床循证实践指南：0-5岁儿童定期眼科检查,"加拿大验光师协会(CAO,Canadian Association of Optometrists)",站内免费下载,https://guide.medlive.cn/guideline/19408
2019 EBMT/ISCT最佳实践建议：接受CAR-T细胞治疗的成人和儿童的管理,"欧洲血液和骨髓移植学会(EBMT,European Society for Blood and Marrow Transplantation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19404
输入性曼氏血吸虫病监测与防控对策专家共识,中国传染病和寄生虫病防控专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19972
银杏叶提取物注射液临床应用中国专家共识（2019）,北京脑血管病防治协会,会员可通过APP阅读,https://guide.medlive.cn/guideline/19735
2019 浅静脉血栓形成管理指南,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19552
胰岛移植临床技术操作规范（2019版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/19430
异种胰岛移植临床研究专家共识（2019专家建议版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/19429
乳腔镜男子乳腺发育微创手术专家共识及操作指南（2019版）,中国医师协会微无创分会乳腺专家委员会,站内免费下载,https://guide.medlive.cn/guideline/19423
人工智能平台下肺结节的三维可视化定位与手术规划专家共识,中国医药教育协会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/19405
肿瘤药物治疗相关恶心呕吐防治中国专家共识（2019年版）,中国抗癌协会肿瘤临床化疗专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/19382
2019 ASCRS临床实践指南：阑尾肿瘤的管理,"美国结肠和直肠外科医师学会(ASCRS,American Society of Colon and Rectal Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/19330
2019 NICE指南：甲状腺疾病的评估和管理（NG.145）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19367
2019 COSA立场声明：癌症生存者护理,"澳大利亚临床肿瘤学会(COSA,Clinical Oncology Society of Australia)",第三方数据库下载,https://guide.medlive.cn/guideline/19422
2019 儿童连续肾脏替代治疗工作组建议：肾脏替代疗法治疗儿童中毒,肾脏病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21946
2019 SIA意见书：晚期酒精性肝病和重症急性酒精性肝炎的管理,意大利酒精学会(Italian Society on Alcohol),站内免费下载,https://guide.medlive.cn/guideline/19398
2019 JSHCT临床实践建议：异基因造血干细胞移植后人类疱疹病毒6B脑炎的诊断和管理,"日本造血肝细胞移植学会(JSHCT,Japan Society for Hematopoietic Cell Transplantation)",站内免费下载,https://guide.medlive.cn/guideline/19365
2019 CTFPHC建议：基层医疗中成人无症状甲状腺功能不全的筛查,"加拿大预防保健工作组(CTFPHC,Canadian Task Force on Preventive Health Care)",站内免费下载,https://guide.medlive.cn/guideline/19360
2019 WMS临床实践指南：糖尿病的管理,"荒野医学协会(WMS,Wilderness Medical Society)",第三方数据库下载,https://guide.medlive.cn/guideline/19372
2019 国际工作组共识建议：成人和儿童溶酶体酸性脂肪酶缺乏症的初始评估和持续监测,国际联合工作组,站内免费下载,https://guide.medlive.cn/guideline/19411
2019 循证建议：多发性神经病电诊断检查和诊断策略,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19720
2018 JBCS临床实践指南：乳腺癌的筛查和诊断,"日本乳腺癌学会(JBCS,Japan Breast Cancer Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19327
2019 ATS/CDC/ERS/IDSA临床实践指南：耐药结核病的治疗,"美国胸科学会(ATS,American Thoracic Society)",第三方数据库下载,https://guide.medlive.cn/guideline/19322
2019 WMS临床实践指南：意外性低温的院外评估和治疗（更新版）,"荒野医学协会(WMS,Wilderness Medical Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19390
2019 AASM立场声明：慢性阿片类药物治疗和睡眠,"美国睡眠医学会(AASM,American Academy of Sleep Medicine)",第三方数据库下载,https://guide.medlive.cn/guideline/19391
2019 日本建议：正确使用SGLT-2抑制剂,"日本糖尿病学会(JDS,Japan Diabetes Society)",站内免费下载,https://guide.medlive.cn/guideline/19492
2019 DAS指南：成人清醒气管插管,"困难气道协会(DAS,Difficult Airway Society)",站内免费下载,https://guide.medlive.cn/guideline/19325
2019 ILCOR国际共识：心肺复苏和心血管急救治疗推荐,"国际复苏联络委员会(ILCOR,International Liaision Committee on Resuscitation)",有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/19317
2019 AHA心肺复苏与心血管急救指南：儿童基础生命支持,"美国心脏协会(AHA,American Heart Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19318
2019 AHA心肺复苏与心血管急救指南：新生儿复苏,"美国心脏协会(AHA,American Heart Association)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/19319
2019 AHA心肺复苏与心血管急救指南：高级心血管生命支持,"美国心脏协会(AHA,American Heart Association)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/19321
2019 AHA心肺复苏与心血管急救指南更新：儿童高级生命支持,"美国心脏协会(AHA,American Heart Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19328
