标题,来源,下载方式,链接
2021 WHO建议：应用抗血小板药物预防先兆子痫,"世界卫生组织(WHO,The World Health Organization)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24829
2021 欧洲指南：会阴切开术围产期护理,国外妇产科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24706
2021 AAUS指南：衣原体尿道炎,"亚洲泌尿系感染和性传播感染协会(AAUS,Asian Association of Urinary Tract Infection and Sexually Transmitted Infection)",站内免费下载,https://guide.medlive.cn/guideline/24687
2021 EANM程序指南：脑部¹⁸F-FDG PET检查（第3版）,"欧洲核医学协会(EANM,European Association of Nuclear Medicine)",站内免费下载,https://guide.medlive.cn/guideline/24678
2021 ESGE立场声明：小型结直肠息肉光学诊断能力标准定义,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",第三方数据库下载,https://guide.medlive.cn/guideline/24660
结核病患者接种新型冠状病毒疫苗的专家建议,中华医学会结核病学分会,站内免费下载,https://guide.medlive.cn/guideline/24661
2021 中国专家共识：奥马珠单抗在慢性荨麻疹中的应用（英文）,中国皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/26065
2021 IDSA指南： 产AmpC β-内酰胺酶肠杆菌，耐碳青霉烯鲍曼不动杆菌和嗜麦芽寡养单胞菌感染的治疗,"美国感染病学会(IDSA,Infectious Diseases Society of America)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/25944
2021 ILAE临床实践建议：成人癫痫患者抑郁症的药物治疗,"国际抗癫痫联盟(ILAE,International League Against Epilepsy)",站内免费下载,https://guide.medlive.cn/guideline/24647
2022 ESAIC指南：儿童术前禁食,"欧洲麻醉和重症监护学会(ESAIC,European Society of Anaesthesiology and Intensive Care)",站内免费下载,https://guide.medlive.cn/guideline/24636
2021 ESE专家共识：成人和妊娠期甲状旁腺疾病具体方面的管理,"欧洲内分泌学会(ESE,European Society of Endocrinology)",站内免费下载,https://guide.medlive.cn/guideline/24998
2021 WAO/ARIA共识：慢性咳嗽—第1部分：TRP通道在咳嗽神经通路神经元炎症中的作用,"世界过敏组织(WAO,Word Allerge Organization)",站内免费下载,https://guide.medlive.cn/guideline/24774
2021 心衰专家共识：优化射血分数降低的心力衰竭的预后改善药物的应用,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24751
2021 KSN临床实践指南：最佳血液透析治疗,"韩国肾脏病学会(KSN,Korean Society of Nephrology)",站内免费下载,https://guide.medlive.cn/guideline/24750
2021 SOGC临床实践指南：更年期和乳腺癌（No.422f）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/24709
2021 SOGC临床实践指南：更年期和心血管疾病（No.422e）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/24702
2021 APTA临床实践指南：外周前庭功能减退的前庭康复（更新）,"美国物理治疗协会(APTA,American Physical Therapy Association)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24644
2021 KADA共识：特应性皮炎的系统治疗（更新）,"韩国特应性皮炎协会(KADA,Korean Atopic Dermatitis Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24638
2021 澳大利亚指南：糖尿病相关足部溃疡的伤口分类,"澳大利亚糖尿病协会(ADS,Australian Diabetes Society)",站内免费下载,https://guide.medlive.cn/guideline/24634
2021 ESMO临床实践指南：早期和局部进展非小细胞肺癌（更新）—聚焦诊断、分期、系统和局部治疗,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/25699
2021 β螺旋蛋白相关性神经变性的临床管理共识,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/25117
帕金森病（颤拘病） 中医临床诊疗专家共识,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24744
2021 日本临床实践指南：胰腺导管腺癌腹膜播散的管理（概要）,"日本肝胆胰腺外科学会(JSHBPS,Japanese Society of Hepato-Biliary-Pancreatic Surgery)",站内免费下载,https://guide.medlive.cn/guideline/24912
2021 CHEST指南：静脉血栓栓塞（VTE）的抗栓治疗（第2次更新）,"美国胸科医师学会(ACCP,American College of Chest Physicians)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24670
2021 JSA临床实践南：治疗性血浆置换,"日本血浆置换学会(JSA,Japanese Society for Apheresis)",站内免费下载,https://guide.medlive.cn/guideline/24668
2021 JOA临床实践指南：腰椎间盘突出症的治疗（第3版）,"日本骨科学会(JOA,Japanese Orthopaedic Association)",站内免费下载,https://guide.medlive.cn/guideline/24652
2021 MONITORED共识：炎症性肠病患者的肾功能监测,国外消化科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24646
2021 IMWG共识：基于外周血浆细胞百分比的原发性浆细胞白血病的定义,"国际骨髓瘤工作组(IMWG,International Myeloma Working Group)",站内免费下载,https://guide.medlive.cn/guideline/24640
中国银屑病生物制剂治疗指南（2021）,中华医学会皮肤性病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/25129
2022 SIGN英国国家指南： COVID-19患者血栓栓塞的预防和管理（163）,"苏格兰校际指南网络(SIGN,Scottish Intercollegiate Guidelines Network)",站内免费下载,https://guide.medlive.cn/guideline/25083
复治肺结核病诊断和治疗专家共识,上海市感染性疾病（结核病）临床医学研究中心/同济大学附属上海市肺科医院,站内免费下载,https://guide.medlive.cn/guideline/24624
2021 专家共识：阿片类药物使用障碍者晚期癌症相关疼痛的管理,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24815
肺癌中西医结合诊疗专家共识,中国肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24667
2021 ISGE指南：宫腔镜子宫肌瘤切除术,"国际妇科内镜学会(ISGE,International Society for Gynecologic Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/24711
2021 CUA指南：输尿管结石的管理——删节版,"加拿大泌尿外科协会(CUA,Canadian Urological Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24622
中国儿童银屑病生物治疗专家共识（2021）,中华医学会皮肤性病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/24707
基于临床的肥胖症多学科诊疗共识（2021年版）,"中华医学会内分泌学分会(CSE,Chinese Society of Endocrinology)",会员可通过APP阅读,https://guide.medlive.cn/guideline/24715
中国视神经脊髓炎谱系疾病诊断与治疗指南（2021版）,中国免疫学会神经免疫学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/25463
近红外荧光成像在食管癌淋巴结清扫术中的应用专家共识（2021版）,"中国医院协会(CHA,Chinese Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/25264
易栓症诊断与防治中国指南（2021年版）,中华医学会血液学分会血栓与止血学组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/25035
2022 AHNS共识声明：头颈肿瘤存活率,"美国头颈学会(AHNS,American Head and Neck Society)",站内免费下载,https://guide.medlive.cn/guideline/25119
超声引导下肾疾病经皮穿刺活检术实践指南,上海市社会医疗机构协会超声医学分会,站内免费下载,https://guide.medlive.cn/guideline/25107
我国成人血液透析患者康复治疗的专家共识,中国康复医学会(Chinese Association Of Rehabilitation Medicine),站内免费下载,https://guide.medlive.cn/guideline/24807
精索静脉曲张性不育症中医临床诊疗指南,广东省中医药学会,站内免费下载,https://guide.medlive.cn/guideline/24685
中国人群肺癌血清标志物临床应用及参考区间建立规范化流程专家共识,中国抗癌协会肿瘤标志专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24958
中国儿童消化道异物管理指南（2021）,"中华医学会内镜学分会(CSDE,Chinese Society of Digestive Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/24812
麻醉前应用抗胆碱能药物的广东省专家共识（2021版）,广东省医学会麻醉学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/24834
圆头精子症诊疗专家共识,中华医学会男科学分会,站内免费下载,https://guide.medlive.cn/guideline/24826
肉芽肿性小叶性乳腺炎诊治湖南专家共识（2021版）,湖南省健康管理学会乳腺甲状腺健康管理专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24701
绝经后骨质疏松症中医临床实践指南（征求意见稿）,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24771
抗肿瘤药物引起骨髓抑制中西医结合诊治专家共识,"中国临床肿瘤学会(CSCO,Chinese Society of Clinical Oncology)",站内免费下载,https://guide.medlive.cn/guideline/24800
住院冠心病患者心理护理专家共识,广东省护理学会心血管护理专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24713
子宫内膜癌分子检测中国专家共识（2021年版）,中国抗癌协会妇科肿瘤专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24654
2021 KSBMR立场声明：药物相关性下颌骨坏死,"韩国骨和矿物研究学会(KSBMR,Korean Society for Bone and Mineral Research)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24725
舒肝解郁胶囊治疗轻中度抑郁障碍临床应用专家共识,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/24625
中国人口腔黏膜黑色素瘤临床诊治专家共识,中国口腔科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24649
痴呆诊断中PET临床合理化应用中国专家共识（2021版）,"中国微循环学会神经变性病专业委员会(NDDC,Neuro-Degenerative Disease Committee,Chinese Society of Microcirculation,)",站内免费下载,https://guide.medlive.cn/guideline/24597
2021 AHNS共识声明：头颈部肿瘤生存者,"美国头颈学会(AHNS,American Head and Neck Society)",站内免费下载,https://guide.medlive.cn/guideline/24659
2021 KAFM临床实践指南：基层医疗中社区老年患者衰弱的管理,"韩国家庭医学学会(KAFM,Korean Academy of Family Medicine)",站内免费下载,https://guide.medlive.cn/guideline/24657
急性主动脉夹层合并冠心病的诊断与治疗策略中国专家共识,中华医学会心血管病学分会(Chinese Society of Cardiology),会员可通过APP阅读,https://guide.medlive.cn/guideline/24655
2021中国静脉血栓栓塞症防治抗凝药物的选用与药学监护指南,中国药学相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24551
浙江省质子泵抑制剂院内合理应用管控专家共识,浙江省药学会,站内免费下载,https://guide.medlive.cn/guideline/24642
2021 欧洲专家共识：一线卵巢癌BRCA/同源重组缺陷检测,国外肿瘤科相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/24637
髋膝关节置换围手术期加速康复专家共识,中国老年保健协会,站内免费下载,https://guide.medlive.cn/guideline/24630
2021 ERS指南：阻塞性睡眠呼吸暂停的非CPAP治疗,"欧洲呼吸学会(ERS,European Respiratory Society)",站内免费下载,https://guide.medlive.cn/guideline/24626
Gitelman综合征诊疗中国专家共识（2021版）,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/24618
