标题,来源,下载方式,链接
NCCN临床实践指南：慢性髓性白血病（2024.V2）,美国国家综合癌症网络,站内免费下载,https://guide.medlive.cn/guideline/30483
2023 REFCOR建议：唾液腺癌的细胞病理学分析,法国罕见头颈部肿瘤网络,站内免费下载,https://guide.medlive.cn/guideline/31224
河南省呼吸内镜诊疗质量控制中心超声支气管镜引导的经支气管针吸活检技术临床应用共识,河南省呼吸内镜诊疗质量控制专家委员会,站内免费下载,https://guide.medlive.cn/guideline/30474
2023 EBMT/ELN国际工作组建议：同种异体造血干细胞移植治疗骨髓纤维化的适应证和管理,欧洲血液和骨髓移植学会,站内免费下载,https://guide.medlive.cn/guideline/30525
2023 ICCR建议：胸膜、心包和腹膜的间皮瘤,国际癌症报告合作组织,站内免费下载,https://guide.medlive.cn/guideline/30504
2023 AHA科学声明：心血管植入式电子设备感染及其预防、诊断和管理（更新）,美国心脏协会,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/30465
稳定性冠心病康复治疗与护理实践中国专家共识,中国康复医学会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30461
2023阻塞性睡眠呼吸暂停相关性高血压临床诊断和治疗专家共识,中华人民共和国国家卫生健康委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30458
新建自体动静脉内瘘围手术期管理专家共识,北京围手术期医学研究会,站内免费下载,https://guide.medlive.cn/guideline/30454
2023 REFCOR共识建议：舌下腺和小唾液腺癌的手术治疗,法国罕见头颈部肿瘤网络,站内免费下载,https://guide.medlive.cn/guideline/30569
国家基层糖尿病肾脏病防治技术指南 （2023）,中华医学会糖尿病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30459
2023 意大利实践指南：肝细胞癌的多学科治疗-第2部分：非手术治疗,意大利肝病学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30492
2023 CSI临床实践指南：血脂异常的管理（概要）,印度心脏病学学会,站内免费下载,https://guide.medlive.cn/guideline/30491
2023 SPR共识建议：儿童疑似阑尾炎评估的快速MRI检查,儿科放射协会,站内免费下载,https://guide.medlive.cn/guideline/30481
周围性面瘫患者的面神经功能训练专家共识,中国口腔科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/30511
2023 ASE建议：多模态影像学用于儿童癌症治疗的心脏监测,美国超声心动图学会,站内免费下载,https://guide.medlive.cn/guideline/30463
2023 国际共识声明：评估非关节炎性髋关节内疼痛患者的评估功能性能测试,国际髋关节镜学会,站内免费下载,https://guide.medlive.cn/guideline/30480
2023 共识声明：急性主动脉综合征患者的院间转移,国外急诊/重症相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/30489
2023 渥太华术中输血共识：非心脏手术患者术中血液管理策略,国外普通外科相关专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/30691
抗皮肤老化类护肤品在面部年轻化中的应用专家共识（2023）,中国抗衰老促进会皮肤慢病管理与健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/30510
2023 国际巨细胞动脉炎和风湿性多肌痛研究组倡议：疑似风湿性多肌痛患者早期转诊建议,国外风湿免疫科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/30498
循环肿瘤细胞检测在胃肠道肿瘤诊疗中的应用中国专家共识（2023版）,中华医学会肿瘤学分会,站内免费下载,https://guide.medlive.cn/guideline/30469
2023 BSH指南：骨髓纤维化的管理,英国血液病学学会,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/30455
成人呼吸危重症患者镇痛镇静管理及相关问题专家共识,中华医学会呼吸病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30451
恶性胸腔积液治疗的中国专家共识（2023年版）,中华医学会呼吸病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30449
老年人心脑血管病和糖尿病共病管理中国专家共识,中华医学会老年医学分会,站内免费下载,https://guide.medlive.cn/guideline/31213
中国中重度特应性皮炎诊疗临床路径专家共识（2023版）,中华医学会皮肤性病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30802
成人重症患者人工气道湿化护理专家共识,广东省护理学会神经外科重症护理专业委员会,站内免费下载,https://guide.medlive.cn/guideline/30908
老年特应性皮炎诊疗专家共识（2023版）,中华医学会皮肤性病学分会免疫学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/30740
结直肠腺瘤中西医结合防治指南,国家中医药管理局,站内免费下载,https://guide.medlive.cn/guideline/30823
血管性痴呆治未病干预指南,中国神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/30726
单纯主动脉瓣反流经股动脉主动脉瓣置换中国专家共识2023,中国医师协会心血管内科医师分会,站内免费下载,https://guide.medlive.cn/guideline/30733
儿童反复呼吸道感染治未病干预指南,中华中医药学会,站内免费下载,https://guide.medlive.cn/guideline/30725
儿童肺炎支原体肺炎中西医结合诊疗方案（2023版）,国家儿童医学中心（北京）,站内免费下载,https://guide.medlive.cn/guideline/30720
2023 ACC/AHA/ACCP/HRS指南：房颤的诊断和管理,美国心脏病学会,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/30438
经皮主动脉瓣置入患者冠状动脉粥样硬化性心脏病管理专家共识,广东省医学会心血管病学分会,站内免费下载,https://guide.medlive.cn/guideline/30655
剖宫产子宫瘢痕妊娠实用临床分型诊治专家共识,山东省医学会计划生育分会,站内免费下载,https://guide.medlive.cn/guideline/30616
冠状动脉微血管病中医诊疗指南,中华中医药学会,站内免费下载,https://guide.medlive.cn/guideline/30610
老年脊柱手术患者围手术期常见问题多学科管理指南,《老年脊柱手术患者围手术期常见问题多学科管理指南》工作组,站内免费下载,https://guide.medlive.cn/guideline/30602
广泛性焦虑障碍中西医结合诊疗指南,中国中西医结合学会,站内免费下载,https://guide.medlive.cn/guideline/30535
抗凝药物超药品说明书用药专家共识,山东省药学会循证药学专业委员会,站内免费下载,https://guide.medlive.cn/guideline/30486
2023 SICVE/SIRM指南：内脏和肾动脉动脉瘤的诊断、治疗和管理,意大利血管和血管内外科学会,站内免费下载,https://guide.medlive.cn/guideline/30453
2023更新—2021 NICE指南：COVID-19快速指南—COVID-19的管理（NG.191）,英国国家卫生与临床优化研究所 ,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/30443
2023 ATS临床实践指南：成人急性呼吸窘迫综合征患者的管理（更新版）,美国胸科学会,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/30439
2023 WHS指南：糖尿病足溃疡的治疗（更新版）,美国创伤愈合学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30645
妇科肿瘤遗传咨询专家共识（2023年版）,中国三级妇产科医院/妇幼保健院联盟妇科肿瘤遗传咨询协作组,站内免费下载,https://guide.medlive.cn/guideline/30531
2023 专家共识：糖尿病或应激性高血糖患者肠内营养使用标准,国外营养相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/30518
免疫营养素临床应用专家共识,中国健康管理协会,站内免费下载,https://guide.medlive.cn/guideline/30517
肉毒毒素注射在皮肤美容中应用的专家共识（2023版）,中国医师协会皮肤科医师分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30508
聚多卡醇硬化治疗血管瘤与脉管畸形中国专家共识,中国微循环学会,站内免费下载,https://guide.medlive.cn/guideline/30829
上消化道肿瘤高危人群放大内镜检查中西部专家意见,中华医学会内镜学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30722
中国隐匿性肝性脑病临床诊治专家共识意见,中华医学会消化病学分会肝胆疾病协作组,会员可通过APP阅读,https://guide.medlive.cn/guideline/30807
成人甲型肝炎疫苗接种专家建议,中国肝炎防治基金会,站内免费下载,https://guide.medlive.cn/guideline/30757
2023 GFCH指南：细胞遗传学在意义不明的克隆性染色体异常和持续性多克隆B淋巴细胞增多症治疗中的应用,法国血液细胞遗传学小组,站内免费下载,https://guide.medlive.cn/guideline/30756
2023 ISHLT共识声明：晚期心力衰竭虚弱的评估和管理,国际心肺移植协会,站内免费下载,https://guide.medlive.cn/guideline/30577
2023 ESAIC/BJA指南：新生儿和婴儿的气道管理,欧洲麻醉和重症监护学会,站内免费下载,https://guide.medlive.cn/guideline/30427
2023 欧洲失眠指南：失眠的诊断和治疗（更新版）,欧洲睡眠研究学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30425
中国儿童IgA血管炎诊断与治疗指南 （2023）,中华医学会儿科学分会免疫学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/30432
心脏及大血管术后谵妄的防治中国专家共识,中国医疗保健国际交流促进会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30426
急诊开放性伤口冲洗专家共识,中国医师协会创伤外科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/30429
遗传性耳聋基因治疗专家共识（2023，上海）,中国耳鼻咽喉科相关专家组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30418
热射病性凝血病诊疗中国专家共识,全军热射病防治专家组,站内免费下载,https://guide.medlive.cn/guideline/30713
发热伴血小板减少综合征诊疗方案 （2023年版）,中华人民共和国国家卫生健康委员会,站内免费下载,https://guide.medlive.cn/guideline/30700
中轴脊柱关节炎/强直性脊柱炎康复实践指南（2023版）,中国骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/30591
2023 REFCOR建议：唾液腺癌的放射治疗,法国罕见头颈部肿瘤网络,站内免费下载,https://guide.medlive.cn/guideline/30509
2023 REFCOR建议：唾液腺癌治疗后的监测,法国罕见头颈部肿瘤网络,站内免费下载,https://guide.medlive.cn/guideline/30506
肝硬化中西医结合诊疗指南,中国中西医结合学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30420
ABO血型不合异基因造血干细胞移植受者血型检测与血液成分输注专家共识,中国血液科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/30417
2023 ANZTCT共识声明：芦可替尼治疗类固醇难治性急性和慢性移植物抗宿主病,澳大利亚和新西兰的移植和细胞治疗学会,站内免费下载,https://guide.medlive.cn/guideline/30416
2023 AHA/NCS科学声明：心脏骤停后患者的重症监护管理,美国心脏协会,第三方数据库下载,https://guide.medlive.cn/guideline/30415
2023 意大利实践指南：肝细胞癌的多学科治疗-第1部分：手术治疗,意大利肝病学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30437
2022 JSGO指南：子宫颈肿瘤的治疗,日本妇科肿瘤学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30452
2023 JHRS专家共识文件：心电图自动诊断—心电图自动诊断不当的内部处理及其问题,日本心律学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30436
2023 EAACI意见书：质子泵抑制剂的过敏反应,欧洲变应性反应与临床免疫学会,站内免费下载,https://guide.medlive.cn/guideline/30421
