标题,来源,下载方式,链接
围手术期患者低体温防治专家共识（2017）,国家麻醉专业质量控制中心,有其他版本站内免费下载,https://guide.medlive.cn/guideline/14491
2017 BTS临床声明：肺动静脉畸形,"英国胸科协会(BTS,British Thoracic Society)",站内免费下载,https://guide.medlive.cn/guideline/14484
2017 CPIC指南：二氢嘧啶脱氢酶基因型和氟嘧啶剂量,"临床药物基因组学实施联盟(CPIC,Clinical Pharmacogenetics Implementation Consortium)",第三方数据库下载,https://guide.medlive.cn/guideline/14506
2017 国际共识：动态血糖监测,国外内分泌相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/14522
2017 AAO临床指南：儿童眼评估,"美国眼科学会(AAO,American Academy of Ophthalmology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14731
2017 AAP政策声明：儿科门诊感染的预防和控制,"美国儿科学会(AAP,American Academy of Pediatrics)",第三方数据库下载,https://guide.medlive.cn/guideline/14861
2017 澳大利亚和新西兰指南：慢性阻塞性肺疾病的诊断和管理（更新版）,澳大利亚肺脏基金会(Lung Foundation Australia),站内免费下载,https://guide.medlive.cn/guideline/15093
2017 RCO指南：血清滴眼液治疗严重眼表疾病,"英国皇家眼科医学院(RCO,Royal College of Ophthalmologists (UK))",第三方数据库下载,https://guide.medlive.cn/guideline/14483
2017 BAD指南：寻常型天疱疮的管理,"英国皮肤科医师协会(BAD,British Association of Dermatologists)",站内免费下载,https://guide.medlive.cn/guideline/14573
2017 国际指南：鼻咽癌临床靶区勾画,国外肿瘤科相关专家小组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/14501
肿瘤患者营养支持指南,"中华医学会肠外肠内营养学分会(CSPEN,Chinese Society for Parenteral and Enteral Nutrition)",会员可通过APP阅读,https://guide.medlive.cn/guideline/14477
中国儿童特应性皮炎诊疗共识（2017版）,中华医学会皮肤性病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/14468
2017 ESPID专家共识：先天性巨细胞病毒感染的诊断和管理,"欧洲儿科感染病协会(ESPID,European Society for Paediatric Infectious Diseases)",站内免费下载,https://guide.medlive.cn/guideline/14475
"2016 ATS/JRS临床实践指南：淋巴管肌瘤病的诊断和管理-高分辨率胸部CT检查,经支气管肺活检和胸膜疾病管理","美国胸科学会(ATS,American Thoracic Society)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/14472
2017 Fleischner学会白皮书：特发性肺纤维化的诊断标准,Fleischner学会(Fleischner Society),有解读站内免费下载,https://guide.medlive.cn/guideline/17016
2017 ACR适宜性标准：慢性肝病,"美国放射学会(ACR,American College of Radiology)",有翻译站内免费下载,https://guide.medlive.cn/guideline/14502
2017 ACR适宜性标准：卵巢癌筛查,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/14520
2017 ACR适宜性标准：肾血管性高血压,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/14538
2017 ACR适宜性标准：颅神经病变,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/14534
2017 ACR适宜性标准：全膝关节置换术后影像检查,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/14630
2017 ACR适宜性标准：髂动脉闭塞的疾病,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/14678
2017 ACR适宜性标准：多胎妊娠,"美国放射学会(ACR,American College of Radiology)",有解读站内免费下载,https://guide.medlive.cn/guideline/14707
2017 ACR适宜性标准：鼻腔鼻窦疾病,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/14898
2017 ACR适宜性标准：胰腺导管腺癌的分期,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/15076
2017 ACR适宜性标准：穿透性颈部损伤,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/15416
2017 美国成人高血压预防，检测，评估和管理指南,"美国心脏协会(AHA,American Heart Association)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14450
2017 EHS指南：造口旁疝的预防和治疗,"欧洲疝学会(EHS,the European Hernia Society)",站内免费下载,https://guide.medlive.cn/guideline/14462
2017 循证临床实践指南：老年患者降糖药物处方精简,国外内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14473
中华人民共和国卫生行业标准-肺结核诊断（WS 288-2017）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14591
2017 BSG指南：肝脏血液检测异常的管理,"英国胃肠病学会(BSG,British Society of Gastroenterology)",有翻译站内免费下载,https://guide.medlive.cn/guideline/14438
2017 TES科学声明：糖尿病性微血管病,"美国内分泌学会(TES,The Endocrine Society)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/14439
2017 ESC意见书：心血管疾病患者应用非胰岛素降糖药物,"欧洲心脏病学会(ESC,European Society of Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/14504
2017 AHA科学声明：院内心电监护的实践标准（更新版）,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/14422
2017 ACEP临床决策：需要进行再灌注治疗的急性ST段抬高型心肌梗死患者的急诊管理,"美国急诊医师学会(ACEP,American College of Emergency Physicians)",站内免费下载,https://guide.medlive.cn/guideline/14571
2017 南非指南：帕金森病深部脑刺激治疗,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14579
2017 AHA心肺复苏与心血管急救指南：儿童基础生命支持和心肺复苏质量,"美国心脏协会(AHA,American Heart Association)",有解读有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/14425
2017 AHA心肺复苏与心血管急救指南：成人基础生命支持和心肺复苏质量,"美国心脏协会(AHA,American Heart Association)",有解读有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/14426
2017 ESA指南：围术期静脉血栓栓塞预防-执行概要,"欧洲麻醉学会(ESA,European Society of Anaesthesiology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14434
2017 EHRA/HRS共识文件：电生理学实验室内职业辐射暴露（聚焦育龄人群以及妊娠期女性）,"欧洲心律学会(EHRA,European Heart Rhythm Association)",站内免费下载,https://guide.medlive.cn/guideline/14452
2017 UK专家共识建议：阿柏西普治疗新生血管性年龄相关性黄斑变性,国外眼科专家协作组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/14633
2017 BSH指南：血液成份管理,"英国血液病学学会(BSH,British Society for Haematology)",有解读站内免费下载,https://guide.medlive.cn/guideline/14784
2017 ILCOR国际共识：心肺复苏和心血管急救治疗推荐-概要,"国际复苏联络委员会(ILCOR,International Liaision Committee on Resuscitation)",有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/14423
2017 ACOG实践简报：长效可逆性避孕-埋植剂和宫内节育器（No.186）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14435
2017 ACOG实践简报：剖腹产后经阴道分娩（No.184）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14395
2017 WFSBP双相障碍生物学治疗指南：双相情感障碍混合状态的急性和长期治疗,"世界生物精神病学会联合会(WFSBP,World Federation of Societies of Biological Psychiatry)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14399
2017 CCS指南：心力衰竭的管理（全面更新）,"加拿大心血管学会(CCS,Canadian Cardiovascular Society)",有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/14421
2017 ESPGHAN立场声明：儿童自身免疫性肝病的诊断和管理,"欧洲儿科胃肠病学、肝病学和营养协会(ESPGHAN,European Society for Paediatric Gastroenterology, Hepatology, and Nutrition)",有翻译站内免费下载,https://guide.medlive.cn/guideline/14428
2017 SOGC指南：经阴道补片治疗盆腔器官脱垂（No.351）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/14459
2017 WHO指南：保护，促进并支持母乳喂养,"世界卫生组织(WHO,The World Health Organization)",站内免费下载,https://guide.medlive.cn/guideline/14560
2017 昆士兰临床指南：正常分娩,"昆士兰卫生组织(QLD,Queensland Health)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14432
2017 AHA/ASA科学声明：急性缺血性脑卒中静脉阿替普酶溶栓后出血性转化的治疗和结局,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/14405
2017 ACOG/AUGS实践简报：盆腔脏器脱垂-临时更新（No.185）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14411
2017 AAAAI/ACAAI/JCAAI循证指南：季节性过敏性鼻炎的治疗(更新版),"美国过敏、哮喘和免疫学会(AAAAI,American Academy of Allergy, Asthma and Immunology)",有解读站内免费下载,https://guide.medlive.cn/guideline/14414
2017 SOGC临床实践指南：多毛症的评估和治疗（No.350）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14465
2017 FSRH临床指南：激素避孕法的药物相互作用,"性与生殖保健学院(FSRH,Faculty of Sexual and Reproductive Healthcare)",站内免费下载,https://guide.medlive.cn/guideline/14725
国家基层高血压防治管理指南,国家基本公共卫生服务项目基层高血压管理办公室,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15254
低心排血量综合征中国专家共识,"中国医师协会(CMDA,Chinese Medical Doctor Assdociation)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14536
2017 WHO建议：应用氨甲环酸治疗产后出血,"世界卫生组织(WHO,The World Health Organization)",站内免费下载,https://guide.medlive.cn/guideline/14415
2017 国际共识声明：脊髓麻醉下剖宫产手术期间应用血管升压类药物治疗低血压,国外麻醉相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14393
2017 ACR/ACNM实践参数：运动障碍患者多巴胺转运体单光子发射计算机断层成像检查,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/16444
2017-18 ACIP建议：流感季节流感疫苗防控,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/14374
2017 AAN实践指南：颈部和眼前庭诱发肌源性电位检测,"美国神经病学学会(AAN,American Academy of Neurology)",第三方数据库下载,https://guide.medlive.cn/guideline/14398
2017 NICE指南：青光眼的诊断和管理（NG.81）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/14392
2017 EHRA/ESC共识文件：心脏瓣膜病相关性房颤的抗栓治疗,"欧洲心律学会(EHRA,European Heart Rhythm Association)",站内免费下载,https://guide.medlive.cn/guideline/14402
