标题,来源,下载方式,链接
2018症状性动脉粥样硬化性非急性颅内大动脉闭塞血管内治疗中国专家共识,"中国卒中学会(CSA,Chinese Stroke Association)",站内免费下载,https://guide.medlive.cn/guideline/17277
2018 韩国指南：糖皮质激素性骨质疏松的预防和治疗,"韩国骨和矿物研究学会(KSBMR,Korean Society for Bone and Mineral Research)",站内免费下载,https://guide.medlive.cn/guideline/17138
超声引导下经直肠前列腺穿刺安全共识,中国医促会泌尿健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/17108
中国早期乳腺癌卵巢功能抑制临床应用专家共识（2018年版）,"中国抗癌协会乳腺癌专业委员会(CACA-CBCS,Chinese Anti-Cancer Association, Committee of Breast Cancer Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17080
尿道扩张安全共识,中国医促会泌尿健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/17078
TAVR手术麻醉中国专家临床路径管理共识（2018）,中国心胸血管麻醉学会,站内免费下载,https://guide.medlive.cn/guideline/17074
上尿路尿路上皮癌外科治疗中国专家共识,中国抗癌协会泌尿肿瘤专业委员会,站内免费下载,https://guide.medlive.cn/guideline/17047
上海长海医院院内静脉血栓栓塞症预防指南,长海医院多学科专家小组,站内免费下载,https://guide.medlive.cn/guideline/17029
2018 ACOG实践简报：妊娠前糖尿病（No.201）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",站内免费下载,https://guide.medlive.cn/guideline/16946
中国儿童胃镜结肠镜检查规范操作专家共识,"中华医学会内镜学分会(CSDE,Chinese Society of Digestive Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/16936
2018 ACR/NPF指南：银屑病关节炎的治疗,"美国风湿病学会(ACR,American College of Rheumatology)",有解读站内免费下载,https://guide.medlive.cn/guideline/16949
老年皮肤瘙痒症诊断与治疗专家共识,中国中西医结合学会皮肤性病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/16999
2018 SOGC临床实践指南：遗传性乳腺癌和卵巢癌的妇科管理（No.366）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/17235
2018 STM专家共识：抗菌药物在胸外科的应用,"转化医学学会(STM,Society for Translational Medicine)",第三方数据库下载,https://guide.medlive.cn/guideline/17283
2018 EARCS欧洲共识：直肠癌标准化机器人全肠系膜切除术,"欧洲机器人结直肠外科学会(EARCS,European Academy for Robotic Colorectal Surgery)",站内免费下载,https://guide.medlive.cn/guideline/16957
2018 ASH静脉血栓栓塞管理指南：静脉血栓栓塞的诊断,"美国血液病学会(ASH,American Society of Hematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16950
2018 EFIC意见书：癌症相关疼痛管理标准,"欧洲疼痛联盟(EFIC,European Pain Federation)",第三方数据库下载,https://guide.medlive.cn/guideline/16948
2018 BSH指南：真性红细胞增多症的诊断和管理,"英国血液病学学会(BSH,British Society for Haematology)",站内免费下载,https://guide.medlive.cn/guideline/16930
成人破伤风急诊预防及诊疗专家共识,"中国医师协会急诊医师分会(CHINESE COLLEGE OF EMERGENCY PHYSICANS,CCEP)",站内免费下载,https://guide.medlive.cn/guideline/16919
2018 ASH静脉血栓栓塞管理指南：优化抗凝治疗管理,"美国血液病学会(ASH,American Society of Hematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16954
2018 ASH静脉血栓栓塞管理指南：住院与非住院患者静脉血栓栓塞的预防,"美国血液病学会(ASH,American Society of Hematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16959
2018 ASH静脉血栓栓塞管理指南：妊娠期间静脉血栓栓塞,"美国血液病学会(ASH,American Society of Hematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16963
2018 ASH静脉血栓栓塞管理指南：肝素诱导的血小板减少症,"美国血液病学会(ASH,American Society of Hematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16968
2018 ASH静脉血栓栓塞管理指南：儿童静脉血栓栓塞症的治疗,"美国血液病学会(ASH,American Society of Hematology)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16981
2018 AAP临床实践指南：儿童静脉维持液,"美国儿科学会(AAP,American Academy of Pediatrics)",第三方数据库下载,https://guide.medlive.cn/guideline/16925
2018 ACC专家共识：降低2型糖尿病以及粥样硬化性心血管疾病患者心血管风险的新型治疗决策路径,"美国心脏病学会(ACC,American College of Cardiology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16917
2018 ERC复苏指南：心脏骤停抗心律失常药物的应用（更新版）,"欧洲复苏委员会(ERC,European Resuscitation Council)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16951
2018 ABS共识声明：电子近距离放射疗法,"美国近距离放疗学会(ABS,American Brachytherapy Society)",站内免费下载,https://guide.medlive.cn/guideline/16958
2018 AACE立场声明：以血糖异常为基础的慢性病,"美国临床内分泌医师学会(AACE,American Association of Clinical Endocrinologists)",站内免费下载,https://guide.medlive.cn/guideline/17488
2018 NICE/PHE指南：导尿管相关尿路感染的抗菌药物处方（NG.113）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/16887
2018 BSH指南：原发性中枢神经系统弥漫性大B细胞淋巴瘤的诊断和管理,"英国血液病学学会(BSH,British Society for Haematology)",站内免费下载,https://guide.medlive.cn/guideline/16897
2018 专家共识文件：肺转移瘤切除术,"美国胸外科医师学会(STS,Society of Thoracic Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/16916
儿童智力障碍或全面发育迟缓病因诊断策略专家共识,中华医学会儿科学分会神经学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/17004
慢性胰腺炎诊治指南（2018·广州）,中国医师协会胰腺病专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/16988
中国心力衰竭诊断和治疗指南2018,中华医学会心血管病学分会(Chinese Society of Cardiology),有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/16970
2018欧洲共识建议：乳腺癌治疗决策中易感基因的遗传咨询和检测,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/16903
2018 RCOG指南：妊娠期肥胖的护理（No.72）,"英国皇家妇产科医师学院(RCOG,Royal College of Obstetricians and Gynaecologists)",站内免费下载,https://guide.medlive.cn/guideline/16907
中国心脏康复与二级预防指南2018精要,中国康复医学会心血管病专业委员会,有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/16969
中国烧伤患者住院收治标准(2018版),中华医学会烧伤外科学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23325
儿童喘息性疾病合理用药指南,国家卫生计生委儿童用药专家委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/16989
2018 ICSFR国际临床实践指南：肌少症的筛查，诊断和管理,"国际肌少症和衰弱研究会议(ICSFR,International Conference on Sarcopenia and Frailty Research)",有翻译站内免费下载,https://guide.medlive.cn/guideline/16962
阴道恶性肿瘤诊断与治疗指南（第四版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/16892
影像学引导胰腺癌不可逆电穿孔消融治疗专家共识2018版,中国医药教育协会,站内免费下载,https://guide.medlive.cn/guideline/17082
2018 AAHKS/AAOS立场声明：门诊患者关节置换术,"美国髋膝关节外科医师协会(AAHKS,American Association of Hip and Knee Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/16873
2018 ESGE/ESGENA立场声明：用于胃肠内镜检查的软式消化内镜及附件再处理,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",第三方数据库下载,https://guide.medlive.cn/guideline/16877
2018 BC指南：铁缺乏的调查和管理（草稿）,"不列颠哥伦比亚省临床实践指南中心(BC,Clinical Practice Guidelines and Protocols in British Columbia)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16888
2018 USPSTF建议声明：预防儿童虐待的干预措施,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",站内免费下载,https://guide.medlive.cn/guideline/16943
2018 ACOG委员会意见：青春期痛经和子宫内膜异位症（No.760）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",站内免费下载,https://guide.medlive.cn/guideline/16940
中国肝静脉压力梯度临床应用专家共识（2018版）,中国门静脉高压诊断与监测研究组（CHESS）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/16914
辅助生殖技术中异常子宫内膜诊疗的中国专家共识,中华医学会生殖医学分会,有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/16884
2018 中国专家共识：食管癌放疗患者肠内营养-英文版,中国抗癌协会肿瘤营养与支持治疗专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/16880
醒脑静注射液急危重病（症）救治中临床应用专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/16881
中国胸外科围手术期疼痛管理专家共识（2018版）,"中华医学会胸心血管外科学分会(CSTCS,Chinese Society for Thoracic and Cardiovascular Surgery)",站内免费下载,https://guide.medlive.cn/guideline/16876
脊柱小关节骨关节炎诊治专家共识,中国骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/16875
2018 AUGS最佳实践声明：排便梗阻的评估,"美国妇科泌尿协会(AUGS,The American Urogynecologic Society)",站内免费下载,https://guide.medlive.cn/guideline/17048
2018 新西兰卫生保健指南：产碳青霉烯酶肠杆菌感染的预防控制和管理,新西兰卫生部(New Zealand Ministry of Health),站内免费下载,https://guide.medlive.cn/guideline/17258
流行性感冒诊疗方案（2018年版修订版）,中华人民共和国国家卫生健康委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/16885
酒精性肝病的预防和治疗指南（2018，中国）-英文版,"中华医学会肝病学分会(Chinese Society of Hepatology, CMA)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16872
2018 CPIC指南：基于TPMT和NUDT15基因型的巯基嘌呤剂量,"临床药物基因组学实施联盟(CPIC,Clinical Pharmacogenetics Implementation Consortium)",站内免费下载,https://guide.medlive.cn/guideline/16862
2018 欧洲共识声明：成人注意缺陷多动障碍的诊断和治疗（更新版）,"欧洲精神病学协会(EPA,European Psychiatric Association)",站内免费下载,https://guide.medlive.cn/guideline/16865
2018 ACR适宜性标准：疑似新发和已知的非急性心力衰竭,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/16889
2018 ACR适宜性标准：急性肾盂肾炎,"美国放射学会(ACR,American College of Radiology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16817
